grid_ID,value
10656,1168.0
10657,2020.0
10658,844.0
10659,616.0
10660,581.0
10661,683.0
10662,889.0
10663,431.0
10664,344.0
10665,338.0
10666,315.0
10667,342.0
10668,740.0
10669,683.0
10670,533.0
10671,608.0
10672,631.0
10673,641.0
10674,709.0
10675,889.0
10676,784.0
10677,888.0
10678,823.0
10679,803.0
10680,777.0
10681,711.0
10682,675.0
10683,669.0
10684,477.0
10685,265.0
10686,279.0
10687,267.0
10688,266.0
10689,272.0
10690,274.0
10691,289.0
10692,301.0
10693,352.0
10694,775.0
10695,793.0
10696,713.0
10697,662.0
10698,768.0
10699,741.0
10700,545.0
10701,554.0
10702,850.0
10703,508.0
10704,512.0
10705,1118.0
10706,2022.0
10707,638.0
10708,501.0
10709,385.0
10710,331.0
10711,467.0
10712,316.0
10713,309.0
10714,295.0
10715,310.0
10716,366.0
10717,366.0
10718,654.0
10719,521.0
10720,563.0
10721,611.0
10722,642.0
10723,643.0
10724,887.0
10725,822.0
10726,850.0
10727,904.0
10728,898.0
10729,803.0
10730,745.0
10731,710.0
10732,659.0
10733,346.0
10734,262.0
10735,254.0
10736,258.0
10737,266.0
10738,264.0
10739,269.0
10740,309.0
10741,303.0
10742,641.0
10743,721.0
10744,716.0
10745,657.0
10746,712.0
10747,582.0
10748,572.0
10749,537.0
10750,566.0
10751,450.0
10752,505.0
10753,1208.0
10754,2039.0
10755,577.0
10756,404.0
10757,349.0
10758,317.0
10759,299.0
10760,294.0
10761,282.0
10762,365.0
10763,398.0
10764,454.0
10765,286.0
10766,513.0
10767,495.0
10768,547.0
10769,623.0
10770,613.0
10771,648.0
10772,667.0
10773,895.0
10774,906.0
10775,924.0
10776,843.0
10777,824.0
10778,758.0
10779,716.0
10780,675.0
10781,243.0
10782,255.0
10783,250.0
10784,253.0
10785,265.0
10786,269.0
10787,438.0
10788,466.0
10789,428.0
10790,732.0
10791,804.0
10792,615.0
10793,527.0
10794,581.0
10795,652.0
10796,610.0
10797,416.0
10798,493.0
10799,359.0
10800,679.0
10801,1383.0
10802,903.0
10803,342.0
10804,318.0
10805,344.0
10806,464.0
10807,341.0
10808,368.0
10809,366.0
10810,417.0
10811,473.0
10812,384.0
10813,289.0
10814,570.0
10815,546.0
10816,596.0
10817,603.0
10818,633.0
10819,681.0
10820,720.0
10821,945.0
10822,888.0
10823,862.0
10824,811.0
10825,767.0
10826,691.0
10827,657.0
10828,283.0
10829,257.0
10830,260.0
10831,257.0
10832,339.0
10833,723.0
10834,476.0
10835,454.0
10836,630.0
10837,392.0
10838,785.0
10839,652.0
10840,537.0
10841,563.0
10842,556.0
10843,547.0
10844,519.0
10845,551.0
10846,465.0
10847,489.0
10848,654.0
10849,1364.0
10850,545.0
10851,371.0
10852,333.0
10853,422.0
10854,351.0
10855,295.0
10856,349.0
10857,358.0
10858,456.0
10859,385.0
10860,359.0
10861,568.0
10862,524.0
10863,560.0
10864,596.0
10865,634.0
10866,685.0
10867,698.0
10868,873.0
10869,796.0
10870,739.0
10871,851.0
10872,701.0
10873,712.0
10874,638.0
10875,242.0
10876,254.0
10877,296.0
10878,601.0
10879,582.0
10880,293.0
10881,503.0
10882,645.0
10883,880.0
10884,785.0
10885,784.0
10886,571.0
10887,584.0
10888,466.0
10889,490.0
10890,352.0
10891,286.0
10892,522.0
10893,911.0
10894,1217.0
10895,492.0
10896,446.0
10897,666.0
10898,400.0
10899,345.0
10900,308.0
10901,372.0
10902,429.0
10903,450.0
10904,445.0
10905,501.0
10906,498.0
10907,545.0
10908,585.0
10909,597.0
10910,654.0
10911,702.0
10912,845.0
10913,767.0
10914,738.0
10915,808.0
10916,734.0
10917,694.0
10918,697.0
10919,232.0
10920,275.0
10921,387.0
10922,622.0
10923,564.0
10924,631.0
10925,609.0
10926,768.0
10927,783.0
10928,630.0
10929,628.0
10930,601.0
10931,398.0
10932,503.0
10933,425.0
10934,409.0
10935,571.0
10936,892.0
10937,999.0
10938,540.0
10939,525.0
10940,324.0
10941,305.0
10942,274.0
10943,369.0
10944,392.0
10945,398.0
10946,417.0
10947,489.0
10948,542.0
10949,589.0
10950,606.0
10951,641.0
10952,623.0
10953,757.0
10954,710.0
10955,768.0
10956,770.0
10957,797.0
10958,849.0
10959,683.0
10960,677.0
10961,239.0
10962,510.0
10963,774.0
10964,374.0
10965,600.0
10966,532.0
10967,652.0
10968,670.0
10969,667.0
10970,545.0
10971,367.0
10972,534.0
10973,585.0
10974,539.0
10975,487.0
10976,595.0
10977,801.0
10978,931.0
10979,972.0
10980,543.0
10981,321.0
10982,319.0
10983,283.0
10984,322.0
10985,347.0
10986,407.0
10987,480.0
10988,487.0
10989,532.0
10990,575.0
10991,577.0
10992,620.0
10993,624.0
10994,690.0
10995,703.0
10996,750.0
10997,766.0
10998,808.0
10999,872.0
11000,724.0
11001,712.0
11002,312.0
11003,332.0
11004,456.0
11005,540.0
11006,486.0
11007,518.0
11008,348.0
11009,359.0
11010,403.0
11011,394.0
11012,496.0
11013,573.0
11014,581.0
11015,681.0
11016,717.0
11017,925.0
11018,972.0
11019,340.0
11020,377.0
11021,376.0
11022,368.0
11023,328.0
11024,353.0
11025,391.0
11026,500.0
11027,536.0
11028,559.0
11029,607.0
11030,594.0
11031,611.0
11032,639.0
11033,690.0
11034,790.0
11035,934.0
11036,788.0
11037,787.0
11038,743.0
11039,735.0
11040,743.0
11041,442.0
11042,657.0
11043,456.0
11044,639.0
11045,502.0
11046,475.0
11047,496.0
11048,486.0
11049,430.0
11050,485.0
11051,631.0
11052,721.0
11053,969.0
11054,955.0
11055,1064.0
11056,372.0
11057,314.0
11058,350.0
11059,315.0
11060,405.0
11061,409.0
11062,472.0
11063,457.0
11064,537.0
11065,584.0
11066,649.0
11067,613.0
11068,628.0
11069,592.0
11070,626.0
11071,796.0
11072,867.0
11073,1040.0
11074,985.0
11075,969.0
11076,752.0
11077,754.0
11078,329.0
11079,627.0
11080,593.0
11081,577.0
11082,495.0
11083,442.0
11084,511.0
11085,428.0
11086,485.0
11087,563.0
11088,635.0
11089,727.0
11090,800.0
11091,994.0
11092,1016.0
11093,434.0
11094,313.0
11095,354.0
11096,338.0
11097,366.0
11098,500.0
11099,518.0
11100,426.0
11101,494.0
11102,555.0
11103,614.0
11104,631.0
11105,646.0
11106,594.0
11107,638.0
11108,702.0
11109,828.0
11110,922.0
11111,1030.0
11112,1050.0
11113,958.0
11114,811.0
11115,282.0
11116,397.0
11117,645.0
11118,508.0
11119,556.0
11120,468.0
11121,345.0
11122,287.0
11123,366.0
11124,456.0
11125,391.0
11126,619.0
11127,746.0
11128,754.0
11129,686.0
11130,380.0
11131,325.0
11132,343.0
11133,357.0
11134,433.0
11135,445.0
11136,498.0
11137,467.0
11138,334.0
11139,479.0
11140,567.0
11141,588.0
11142,593.0
11143,624.0
11144,580.0
11145,604.0
11146,642.0
11147,758.0
11148,816.0
11149,922.0
11150,953.0
11151,841.0
11152,430.0
11153,471.0
11154,481.0
11155,523.0
11156,353.0
11157,419.0
11158,277.0
11159,294.0
11160,427.0
11161,478.0
11162,562.0
11163,664.0
11164,693.0
11165,492.0
11166,408.0
11167,379.0
11168,324.0
11169,360.0
11170,436.0
11171,481.0
11172,372.0
11173,372.0
11174,398.0
11175,428.0
11176,581.0
11177,547.0
11178,577.0
11179,605.0
11180,609.0
11181,559.0
11182,597.0
11183,653.0
11184,728.0
11185,778.0
11186,879.0
11187,867.0
11188,554.0
11189,426.0
11190,463.0
11191,272.0
11192,466.0
11193,449.0
11194,272.0
11195,350.0
11196,540.0
11197,767.0
11198,851.0
11199,640.0
11200,544.0
11201,440.0
11202,439.0
11203,363.0
11204,375.0
11205,391.0
11206,359.0
11207,395.0
11208,359.0
11209,355.0
11210,492.0
11211,524.0
11212,526.0
11213,568.0
11214,624.0
11215,582.0
11216,602.0
11217,606.0
11218,650.0
11219,657.0
11220,686.0
11221,784.0
11222,741.0
11223,412.0
11224,493.0
11225,387.0
11226,355.0
11227,410.0
11228,389.0
11229,347.0
11230,301.0
11231,550.0
11232,846.0
11233,883.0
11234,930.0
11235,692.0
11236,535.0
11237,447.0
11238,314.0
11239,390.0
11240,399.0
11241,352.0
11242,415.0
11243,487.0
11244,370.0
11245,424.0
11246,470.0
11247,519.0
11248,549.0
11249,641.0
11250,628.0
11251,586.0
11252,537.0
11253,580.0
11254,712.0
11255,686.0
11256,684.0
11257,725.0
11258,527.0
11259,564.0
11260,570.0
11261,414.0
11262,609.0
11263,329.0
11264,338.0
11265,438.0
11266,894.0
11267,765.0
11268,888.0
11269,1005.0
11270,508.0
11271,500.0
11272,458.0
11273,444.0
11274,462.0
11275,387.0
11276,425.0
11277,482.0
11278,430.0
11279,453.0
11280,552.0
11281,511.0
11282,548.0
11283,631.0
11284,621.0
11285,590.0
11286,579.0
11287,584.0
11288,672.0
11289,646.0
11290,690.0
11291,709.0
11292,381.0
11293,547.0
11294,751.0
11295,667.0
11296,542.0
11297,379.0
11298,317.0
11299,470.0
11300,681.0
11301,920.0
11302,746.0
11303,849.0
11304,956.0
11305,548.0
11306,499.0
11307,485.0
11308,608.0
11309,527.0
11310,444.0
11311,423.0
11312,396.0
11313,429.0
11314,583.0
11315,519.0
11316,547.0
11317,606.0
11318,605.0
11319,588.0
11320,593.0
11321,556.0
11322,600.0
11323,667.0
11324,692.0
11325,676.0
11326,221.0
11327,449.0
11328,527.0
11329,668.0
11330,913.0
11331,926.0
11332,627.0
11333,660.0
11334,576.0
11335,626.0
11336,866.0
11337,920.0
11338,776.0
11339,910.0
11340,782.0
11341,540.0
11342,669.0
11343,589.0
11344,732.0
11345,578.0
11346,458.0
11347,369.0
11348,384.0
11349,549.0
11350,483.0
11351,565.0
11352,613.0
11353,683.0
11354,660.0
11355,616.0
11356,573.0
11357,591.0
11358,633.0
11359,631.0
11360,665.0
11361,228.0
11362,392.0
11363,445.0
11364,559.0
11365,738.0
11366,975.0
11367,980.0
11368,1073.0
11369,919.0
11370,495.0
11371,829.0
11372,1021.0
11373,884.0
11374,823.0
11375,965.0
11376,614.0
11377,914.0
11378,1126.0
11379,857.0
11380,830.0
11381,510.0
11382,447.0
11383,459.0
11384,696.0
11385,645.0
11386,568.0
11387,584.0
11388,677.0
11389,718.0
11390,606.0
11391,549.0
11392,583.0
11393,650.0
11394,746.0
11395,721.0
11396,538.0
11397,492.0
11398,436.0
11399,359.0
11400,372.0
11401,374.0
11402,439.0
11403,455.0
11404,630.0
11405,1188.0
11406,657.0
11407,504.0
11408,769.0
11409,920.0
11410,947.0
11411,883.0
11412,801.0
11413,697.0
11414,1309.0
11415,1244.0
11416,996.0
11417,624.0
11418,573.0
11419,517.0
11420,778.0
11421,648.0
11422,500.0
11423,534.0
11424,568.0
11425,584.0
11426,620.0
11427,616.0
11428,577.0
11429,615.0
11430,705.0
11431,732.0
11432,923.0
11433,541.0
11434,566.0
11435,428.0
11436,354.0
11437,361.0
11438,287.0
11439,443.0
11440,602.0
11441,894.0
11442,831.0
11443,599.0
11444,721.0
11445,748.0
11446,1069.0
11447,1020.0
11448,1002.0
11449,765.0
11450,1029.0
11451,1333.0
11452,1317.0
11453,691.0
11454,698.0
11455,649.0
11456,757.0
11457,802.0
11458,491.0
11459,515.0
11460,571.0
11461,622.0
11462,576.0
11463,567.0
11464,614.0
11465,605.0
11466,638.0
11467,751.0
11468,629.0
11469,1117.0
11470,736.0
11471,470.0
11472,470.0
11473,382.0
11474,352.0
11475,290.0
11476,267.0
11477,475.0
11478,776.0
11479,1082.0
11480,1001.0
11481,1079.0
11482,1233.0
11483,1115.0
11484,1168.0
11485,1129.0
11486,818.0
11487,911.0
11488,1434.0
11489,946.0
11490,1094.0
11491,1363.0
11492,1518.0
11493,1059.0
11494,695.0
11495,547.0
11496,537.0
11497,583.0
11498,716.0
11499,668.0
11500,631.0
11501,583.0
11502,637.0
11503,628.0
11504,681.0
11505,843.0
11506,631.0
11507,674.0
11508,483.0
11509,415.0
11510,440.0
11511,389.0
11512,304.0
11513,272.0
11514,389.0
11515,564.0
11516,976.0
11517,1097.0
11518,1051.0
11519,1409.0
11520,1438.0
11521,1206.0
11522,1011.0
11523,1093.0
11524,1333.0
11525,1321.0
11526,1067.0
11527,977.0
11528,1094.0
11529,1215.0
11530,849.0
11531,549.0
11532,549.0
11533,565.0
11534,671.0
11535,699.0
11536,682.0
11537,576.0
11538,623.0
11539,680.0
11540,638.0
11541,795.0
11542,568.0
11543,554.0
11544,473.0
11545,460.0
11546,389.0
11547,349.0
11548,279.0
11549,265.0
11550,384.0
11551,398.0
11552,433.0
11553,697.0
11554,944.0
11555,1688.0
11556,1334.0
11557,853.0
11558,899.0
11559,1026.0
11560,901.0
11561,940.0
11562,1141.0
11563,959.0
11564,1198.0
11565,1245.0
11566,603.0
11567,564.0
11568,577.0
11569,606.0
11570,751.0
11571,690.0
11572,687.0
11573,683.0
11574,698.0
11575,692.0
11576,895.0
11577,929.0
11578,977.0
11579,914.0
11580,861.0
11581,673.0
11582,545.0
11583,591.0
11584,600.0
11585,965.0
11586,644.0
11587,429.0
11588,354.0
11589,291.0
11590,263.0
11591,394.0
11592,407.0
11593,451.0
11594,960.0
11595,1125.0
11596,1351.0
11597,1613.0
11598,890.0
11599,821.0
11600,771.0
11601,627.0
11602,725.0
11603,1024.0
11604,1341.0
11605,1271.0
11606,1042.0
11607,647.0
11608,643.0
11609,621.0
11610,691.0
11611,753.0
11612,698.0
11613,649.0
11614,682.0
11615,635.0
11616,1411.0
11617,1453.0
11618,1361.0
11619,1416.0
11620,1159.0
11621,1157.0
11622,1005.0
11623,777.0
11624,745.0
11625,600.0
11626,795.0
11627,925.0
11628,616.0
11629,408.0
11630,314.0
11631,309.0
11632,332.0
11633,442.0
11634,467.0
11635,671.0
11636,1109.0
11637,1369.0
11638,1901.0
11639,1229.0
11640,912.0
11641,703.0
11642,568.0
11643,521.0
11644,1112.0
11645,1463.0
11646,1281.0
11647,1320.0
11648,832.0
11649,713.0
11650,598.0
11651,543.0
11652,785.0
11653,698.0
11654,677.0
11655,740.0
11656,721.0
11657,934.0
11658,1115.0
11659,1702.0
11660,1471.0
11661,1418.0
11662,915.0
11663,762.0
11664,686.0
11665,642.0
11666,659.0
11667,858.0
11668,851.0
11669,791.0
11670,692.0
11671,737.0
11672,742.0
11673,598.0
11674,369.0
11675,371.0
11676,323.0
11677,349.0
11678,478.0
11679,577.0
11680,970.0
11681,1453.0
11682,1859.0
11683,1245.0
11684,821.0
11685,681.0
11686,563.0
11687,482.0
11688,746.0
11689,1010.0
11690,1233.0
11691,1128.0
11692,1229.0
11693,828.0
11694,579.0
11695,509.0
11696,564.0
11697,666.0
11698,730.0
11699,684.0
11700,749.0
11701,903.0
11702,1889.0
11703,2212.0
11704,2220.0
11705,1065.0
11706,818.0
11707,691.0
11708,647.0
11709,554.0
11710,599.0
11711,619.0
11712,685.0
11713,594.0
11714,729.0
11715,628.0
11716,693.0
11717,657.0
11718,566.0
11719,562.0
11720,524.0
11721,383.0
11722,361.0
11723,451.0
11724,614.0
11725,837.0
11726,1271.0
11727,2004.0
11728,1287.0
11729,1103.0
11730,886.0
11731,553.0
11732,618.0
11733,789.0
11734,1005.0
11735,910.0
11736,1140.0
11737,1317.0
11738,1216.0
11739,633.0
11740,513.0
11741,500.0
11742,665.0
11743,697.0
11744,611.0
11745,632.0
11746,1272.0
11747,1554.0
11748,2133.0
11749,2075.0
11750,1073.0
11751,1088.0
11752,814.0
11753,704.0
11754,593.0
11755,502.0
11756,570.0
11757,633.0
11758,627.0
11759,696.0
11760,826.0
11761,751.0
11762,595.0
11763,653.0
11764,682.0
11765,617.0
11766,649.0
11767,756.0
11768,487.0
11769,487.0
11770,615.0
11771,743.0
11772,1254.0
11773,2009.0
11774,1225.0
11775,846.0
11776,1053.0
11777,565.0
11778,609.0
11779,914.0
11780,688.0
11781,849.0
11782,1061.0
11783,975.0
11784,1282.0
11785,787.0
11786,751.0
11787,566.0
11788,621.0
11789,703.0
11790,642.0
11791,704.0
11792,1261.0
11793,2206.0
11794,2564.0
11795,1926.0
11796,1720.0
11797,1215.0
11798,882.0
11799,781.0
11800,726.0
11801,641.0
11802,569.0
11803,596.0
11804,637.0
11805,594.0
11806,661.0
11807,747.0
11808,730.0
11809,738.0
11810,610.0
11811,651.0
11812,672.0
11813,673.0
11814,788.0
11815,774.0
11816,692.0
11817,643.0
11818,969.0
11819,1457.0
11820,1860.0
11821,1119.0
11822,579.0
11823,710.0
11824,445.0
11825,591.0
11826,927.0
11827,541.0
11828,733.0
11829,870.0
11830,571.0
11831,959.0
11832,1513.0
11833,1221.0
11834,1023.0
11835,650.0
11836,651.0
11837,699.0
11838,719.0
11839,1090.0
11840,1149.0
11841,1693.0
11842,955.0
11843,1423.0
11844,1212.0
11845,999.0
11846,800.0
11847,685.0
11848,644.0
11849,739.0
11850,702.0
11851,655.0
11852,693.0
11853,600.0
11854,934.0
11855,871.0
11856,697.0
11857,622.0
11858,742.0
11859,743.0
11860,677.0
11861,789.0
11862,753.0
11863,792.0
11864,1558.0
11865,2048.0
11866,1681.0
11867,692.0
11868,608.0
11869,645.0
11870,457.0
11871,506.0
11872,809.0
11873,482.0
11874,485.0
11875,857.0
11876,788.0
11877,660.0
11878,1247.0
11879,1042.0
11880,1134.0
11881,1153.0
11882,728.0
11883,707.0
11884,711.0
11885,511.0
11886,687.0
11887,1051.0
11888,1359.0
11889,1602.0
11890,1205.0
11891,1111.0
11892,713.0
11893,867.0
11894,810.0
11895,717.0
11896,814.0
11897,819.0
11898,753.0
11899,628.0
11900,924.0
11901,1014.0
11902,703.0
11903,722.0
11904,795.0
11905,780.0
11906,687.0
11907,700.0
11908,865.0
11909,1219.0
11910,2050.0
11911,1533.0
11912,504.0
11913,503.0
11914,748.0
11915,401.0
11916,289.0
11917,810.0
11918,406.0
11919,311.0
11920,580.0
11921,892.0
11922,1018.0
11923,772.0
11924,1187.0
11925,1281.0
11926,987.0
11927,1133.0
11928,809.0
11929,891.0
11930,884.0
11931,600.0
11933,736.0
11934,820.0
11935,1171.0
11936,1282.0
11937,1318.0
11938,1226.0
11939,1037.0
11940,973.0
11941,778.0
11942,758.0
11943,852.0
11944,872.0
11945,769.0
11946,755.0
11947,1111.0
11948,856.0
11949,755.0
11950,805.0
11951,780.0
11952,746.0
11953,716.0
11954,851.0
11955,1387.0
11956,1980.0
11957,1152.0
11958,715.0
11959,587.0
11960,583.0
11961,456.0
11962,219.0
11963,581.0
11964,528.0
11965,250.0
11966,293.0
11967,408.0
11968,709.0
11969,785.0
11970,1174.0
11971,1289.0
11972,1320.0
11973,1187.0
11974,1065.0
11975,1235.0
11976,1638.0
11977,2615.0
11978,1267.0
11979,936.0
11980,737.0
11981,692.0
11982,746.0
11983,818.0
11984,1078.0
11985,1264.0
11986,912.0
11987,937.0
11988,845.0
11989,772.0
11990,889.0
11991,939.0
11992,806.0
11993,816.0
11994,831.0
11995,918.0
11996,856.0
11997,874.0
11998,786.0
11999,732.0
12000,715.0
12001,862.0
12002,1452.0
12003,2097.0
12004,1887.0
12005,833.0
12006,722.0
12007,612.0
12008,394.0
12009,247.0
12010,377.0
12011,672.0
12012,290.0
12013,264.0
12014,244.0
12015,402.0
12016,824.0
12017,871.0
12018,1222.0
12019,1325.0
12020,1141.0
12021,1204.0
12022,977.0
12023,990.0
12024,1885.0
12025,2323.0
12026,1181.0
12027,992.0
12028,610.0
12029,718.0
12030,659.0
12031,956.0
12032,890.0
12033,1039.0
12034,1106.0
12035,1079.0
12036,931.0
12037,932.0
12038,988.0
12039,957.0
12040,882.0
12041,968.0
12042,710.0
12043,796.0
12044,842.0
12045,1079.0
12046,2233.0
12047,2190.0
12048,1014.0
12049,794.0
12050,658.0
12051,583.0
12052,241.0
12053,281.0
12054,732.0
12055,371.0
12056,250.0
12057,242.0
12058,239.0
12059,352.0
12060,898.0
12061,901.0
12062,1230.0
12063,1343.0
12064,1022.0
12065,1059.0
12066,703.0
12067,1327.0
12068,1119.0
12069,846.0
12070,846.0
12071,1194.0
12072,1259.0
12073,1224.0
12074,1128.0
12075,923.0
12076,960.0
12077,1159.0
12078,1134.0
12079,978.0
12080,937.0
12081,818.0
12082,885.0
12083,965.0
12084,2128.0
12085,2192.0
12086,892.0
12087,721.0
12088,622.0
12089,599.0
12090,410.0
12091,228.0
12092,587.0
12093,465.0
12094,255.0
12095,244.0
12096,232.0
12097,230.0
12098,371.0
12099,1079.0
12100,1001.0
12101,1143.0
12102,903.0
12103,715.0
12104,619.0
12105,933.0
12106,1761.0
12107,1438.0
12108,1102.0
12109,1069.0
12110,874.0
12111,852.0
12112,1188.0
12113,1090.0
12114,1045.0
12115,883.0
12116,788.0
12117,961.0
12118,2104.0
12119,1993.0
12120,1666.0
12121,697.0
12122,536.0
12123,590.0
12124,491.0
12125,261.0
12126,218.0
12127,692.0
12128,331.0
12129,253.0
12130,228.0
12131,227.0
12132,265.0
12133,453.0
12134,1145.0
12135,984.0
12136,1216.0
12137,527.0
12138,1021.0
12139,1991.0
12140,1856.0
12141,1335.0
12142,1089.0
12143,1062.0
12144,1077.0
12145,1101.0
12146,1061.0
12147,1017.0
12148,792.0
12149,870.0
12150,1917.0
12151,2027.0
12152,1649.0
12153,772.0
12154,528.0
12155,651.0
12156,747.0
12157,433.0
12158,205.0
12159,327.0
12160,723.0
12161,344.0
12162,233.0
12163,229.0
12164,221.0
12165,281.0
12166,974.0
12167,981.0
12168,795.0
12169,836.0
12170,970.0
12171,1417.0
12172,1652.0
12173,1417.0
12174,1060.0
12175,998.0
12176,1187.0
12177,1207.0
12178,1111.0
12179,1071.0
12180,885.0
12181,1060.0
12182,2097.0
12183,1670.0
12184,764.0
12185,725.0
12186,682.0
12187,731.0
12188,612.0
12189,367.0
12190,199.0
12191,271.0
12192,873.0
12193,331.0
12194,230.0
12195,220.0
12196,221.0
12197,358.0
12198,1054.0
12199,807.0
12200,1513.0
12201,1775.0
12202,1890.0
12203,1534.0
12204,1182.0
12205,1064.0
12206,1302.0
12207,1245.0
12208,1105.0
12209,939.0
12210,921.0
12211,2050.0
12212,3006.0
12213,834.0
12214,749.0
12215,685.0
12216,748.0
12217,641.0
12218,566.0
12219,316.0
12220,222.0
12221,383.0
12222,910.0
12223,332.0
12224,229.0
12225,214.0
12226,275.0
12227,713.0
12228,1116.0
12229,1160.0
12230,1010.0
12231,1336.0
12232,1298.0
12233,1295.0
12234,1163.0
12235,1283.0
12236,1197.0
12237,1011.0
12238,967.0
12239,1374.0
12240,2102.0
12241,1361.0
12242,648.0
12243,607.0
12244,668.0
12245,596.0
12246,506.0
12247,452.0
12248,261.0
12249,194.0
12250,283.0
12251,841.0
12252,580.0
12253,227.0
12254,224.0
12255,605.0
12256,609.0
12257,778.0
12258,641.0
12259,1059.0
12260,1474.0
12261,1493.0
12262,1240.0
12263,1311.0
12264,1148.0
12265,1029.0
12266,899.0
12267,2401.0
12268,2277.0
12269,888.0
12270,546.0
12271,649.0
12272,579.0
12273,520.0
12274,458.0
12275,316.0
12276,258.0
12277,190.0
12278,300.0
12279,858.0
12280,510.0
12281,225.0
12282,252.0
12283,496.0
12284,479.0
12285,731.0
12286,977.0
12287,1637.0
12288,1601.0
12289,1263.0
12290,1450.0
12291,1367.0
12292,1043.0
12293,2070.0
12294,2349.0
12295,837.0
12296,858.0
12297,571.0
12298,628.0
12299,621.0
12300,530.0
12301,454.0
12302,315.0
12303,246.0
12304,214.0
12305,394.0
12306,754.0
12307,677.0
12308,193.0
12309,269.0
12310,327.0
12311,888.0
12312,990.0
12313,991.0
12314,1095.0
12315,1345.0
12316,1401.0
12317,1089.0
12318,2042.0
12319,2587.0
12320,876.0
12321,853.0
12322,680.0
12323,723.0
12324,586.0
12325,513.0
12326,398.0
12327,320.0
12328,222.0
12329,276.0
12330,403.0
12331,749.0
12332,623.0
12333,185.0
12334,254.0
12335,1009.0
12336,1019.0
12337,1018.0
12338,1226.0
12339,1137.0
12340,1758.0
12341,3256.0
12342,910.0
12343,884.0
12344,743.0
12345,680.0
12346,604.0
12347,431.0
12348,382.0
12349,333.0
12350,296.0
12351,221.0
12352,438.0
12353,658.0
12354,694.0
12355,454.0
12356,231.0
12357,1034.0
12358,1003.0
12359,1176.0
12360,1206.0
12361,1216.0
12362,2044.0
12363,1764.0
12364,818.0
12365,964.0
12366,741.0
12367,688.0
12368,518.0
12369,393.0
12370,334.0
12371,414.0
12372,271.0
12373,303.0
12374,575.0
12375,526.0
12376,594.0
12377,280.0
12378,1116.0
12379,1187.0
12380,1234.0
12381,1400.0
12382,1105.0
12383,2000.0
12384,1392.0
12385,968.0
12386,899.0
12387,611.0
12388,598.0
12389,451.0
12390,368.0
12391,334.0
12392,326.0
12393,265.0
12394,459.0
12395,572.0
12396,351.0
12397,597.0
12398,1186.0
12399,1225.0
12400,1266.0
12401,1156.0
12402,2016.0
12403,1608.0
12404,2015.0
12405,893.0
12406,1177.0
12407,1056.0
12408,554.0
12409,503.0
12410,357.0
12411,371.0
12412,341.0
12413,277.0
12414,474.0
12415,578.0
12416,345.0
12417,450.0
12418,1163.0
12419,1385.0
12420,1358.0
12421,2017.0
12422,2113.0
12423,2311.0
12424,1832.0
12425,1030.0
12426,1034.0
12427,965.0
12428,669.0
12429,587.0
12430,365.0
12431,376.0
12432,318.0
12433,331.0
12434,630.0
12435,362.0
12436,325.0
12437,1581.0
12438,1697.0
12439,1813.0
12440,1804.0
12441,2391.0
12442,1992.0
12443,2072.0
12444,1258.0
12445,1250.0
12446,985.0
12447,571.0
12448,733.0
12449,566.0
12450,508.0
12451,395.0
12452,305.0
12453,474.0
12454,483.0
12455,368.0
12456,1396.0
12457,2348.0
12458,2189.0
12459,2529.0
12460,2604.0
12461,2078.0
12462,2642.0
12463,1795.0
12464,2417.0
12465,1966.0
12466,1196.0
12467,908.0
12468,650.0
12469,835.0
12470,569.0
12471,565.0
12472,488.0
12473,396.0
12474,694.0
12475,378.0
12476,884.0
12477,1675.0
12478,2407.0
12479,2665.0
12480,2446.0
12481,2325.0
12482,2310.0
12483,2788.0
12484,3063.0
12485,2228.0
12486,2295.0
12487,2443.0
12488,1141.0
12489,873.0
12490,882.0
12491,782.0
12492,520.0
12493,589.0
12494,486.0
12495,537.0
12496,692.0
12497,2723.0
12498,945.0
12499,1461.0
12500,1845.0
12501,2480.0
12502,2732.0
12503,2493.0
12504,2393.0
12505,2484.0
12506,2503.0
12507,2464.0
12508,2701.0
12509,2253.0
12510,2491.0
12511,2491.0
12512,1715.0
12513,2549.0
12514,1831.0
12515,1335.0
12516,1009.0
12517,992.0
12518,605.0
12519,590.0
12520,597.0
12521,396.0
12522,604.0
12523,1583.0
12524,2974.0
12525,2287.0
12526,1023.0
12527,1158.0
12528,1446.0
12529,1902.0
12530,1720.0
12531,1171.0
12532,1307.0
12533,1057.0
12534,1227.0
12535,1238.0
12536,1604.0
12537,1863.0
12538,2585.0
12539,2939.0
12540,2227.0
12541,2396.0
12542,1721.0
12543,1506.0
12544,1157.0
12545,898.0
12546,817.0
12547,776.0
12548,461.0
12549,495.0
12550,2525.0
12551,3287.0
12552,2694.0
12553,944.0
12554,1018.0
12555,1444.0
12556,1528.0
12557,1714.0
12558,1737.0
12559,1527.0
12560,1172.0
12561,1303.0
12562,1819.0
12563,2176.0
12564,2176.0
12565,2146.0
12566,3107.0
12567,2305.0
12568,2287.0
12569,1227.0
12570,912.0
12571,938.0
12572,895.0
12573,835.0
12574,785.0
12575,474.0
12576,1506.0
12577,3401.0
12578,3583.0
12579,2847.0
12580,632.0
12581,932.0
12582,1372.0
12583,1996.0
12584,2249.0
12585,2771.0
12586,2259.0
12587,2275.0
12588,2263.0
12589,1857.0
12590,2315.0
12591,2205.0
12592,2263.0
